cliente_id,mes,segmento,idade,qtd_transacoes_pix,valor_total_pix,canal_preferencial
C0476,2024-06,PF Varejo,35,7,949.78,Internet Banking
C0477,2024-01,PF Varejo,45,9,1181.77,App
C0477,2024-02,PF Varejo,45,9,562.76,App
C0477,2024-03,PF Varejo,45,9,1458.82,App
C0477,2024-04,PF Varejo,45,9,1077.72,App
C0477,2024-05,PF Varejo,45,10,1311.11,App
C0477,2024-06,PF Varejo,45,8,619.53,App
C0478,2024-01,PF Varejo,40,10,995.0,App
C0478,2024-02,PF Varejo,40,10,1242.06,App
C0478,2024-03,PF Varejo,40,10,772.36,App
C0478,2024-04,PF Varejo,40,11,1015.49,App
C0478,2024-05,PF Varejo,40,8,747.39,App
C0478,2024-06,PF Varejo,40,12,1445.37,App
C0479,2024-01,PF Varejo,31,8,1029.65,Internet Banking
C0479,2024-02,PF Varejo,31,9,792.51,Internet Banking
C0479,2024-03,PF Varejo,31,8,648.1,Internet Banking
C0479,2024-04,PF Varejo,31,9,929.68,Internet Banking
C0479,2024-05,PF Varejo,31,8,1072.94,Internet Banking
C0479,2024-06,PF Varejo,31,9,998.24,Internet Banking
C0480,2024-01,PF Varejo,41,8,630.57,App
C0480,2024-02,PF Varejo,41,9,1422.7,App
C0480,2024-03,PF Varejo,41,11,1518.25,App
C0480,2024-04,PF Varejo,41,10,1121.69,App
C0480,2024-05,PF Varejo,41,9,1186.37,App
C0480,2024-06,PF Varejo,41,10,933.7,App
C0481,2024-01,PF Varejo,26,4,429.3,App
C0481,2024-02,PF Varejo,26,3,224.96,App
C0481,2024-03,PF Varejo,26,2,364.07,App
C0481,2024-04,PF Varejo,26,1,85.15,App
C0481,2024-05,PF Varejo,26,0,0.0,App
C0481,2024-06,PF Varejo,26,0,0.0,App
C0482,2024-01,PF Varejo,18,12,1175.82,App
C0482,2024-02,PF Varejo,18,13,1575.64,App
C0482,2024-03,PF Varejo,18,8,788.12,App
C0482,2024-04,PF Varejo,18,10,1232.73,App
C0482,2024-05,PF Varejo,18,11,1524.73,App
C0482,2024-06,PF Varejo,18,11,1426.25,App
C0483,2024-01,PF Varejo,34,7,796.71,App
C0483,2024-02,PF Varejo,34,8,398.16,App
C0483,2024-03,PF Varejo,34,9,801.28,App
C0483,2024-04,PF Varejo,34,5,784.78,App
C0483,2024-05,PF Varejo,34,8,524.29,App
C0483,2024-06,PF Varejo,34,8,749.02,App
C0484,2024-01,PF Varejo,24,5,743.61,App
C0484,2024-02,PF Varejo,24,6,677.67,App
C0484,2024-03,PF Varejo,24,5,475.62,App
C0484,2024-04,PF Varejo,24,6,470.64,App
C0484,2024-05,PF Varejo,24,7,633.2,App
C0484,2024-06,PF Varejo,24,6,925.67,App
C0485,2024-01,PF Varejo,41,10,1017.39,App
C0485,2024-02,PF Varejo,41,9,896.96,App
C0485,2024-03,PF Varejo,41,10,690.64,App
C0485,2024-04,PF Varejo,41,10,1307.19,App
C0485,2024-05,PF Varejo,41,9,1274.94,App
C0485,2024-06,PF Varejo,41,9,1169.18,App
C0486,2024-01,PF Varejo,67,13,963.09,App
C0486,2024-02,PF Varejo,67,16,1819.75,App
C0486,2024-03,PF Varejo,67,19,2759.64,App
C0486,2024-04,PF Varejo,67,15,1644.61,App
C0486,2024-05,PF Varejo,67,16,2090.13,App
C0486,2024-06,PF Varejo,67,13,1890.61,App
C0487,2024-01,PF Varejo,27,10,1329.61,App
C0487,2024-02,PF Varejo,27,9,803.44,App
C0487,2024-03,PF Varejo,27,9,1049.46,App
C0487,2024-04,PF Varejo,27,9,871.29,App
C0487,2024-05,PF Varejo,27,9,1733.09,App
C0487,2024-06,PF Varejo,27,8,786.27,App
C0488,2024-01,PF Varejo,18,13,2033.87,App
C0488,2024-02,PF Varejo,18,17,1749.2,App
C0488,2024-03,PF Varejo,18,16,2567.18,App
C0488,2024-04,PF Varejo,18,10,886.17,App
C0488,2024-05,PF Varejo,18,11,1723.65,App
C0488,2024-06,PF Varejo,18,12,1281.01,App
C0489,2024-01,PF Varejo,24,7,720.2,App
C0489,2024-02,PF Varejo,24,8,856.92,App
C0489,2024-03,PF Varejo,24,8,1341.21,App
C0489,2024-04,PF Varejo,24,7,764.46,App
C0489,2024-05,PF Varejo,24,7,715.32,App
C0489,2024-06,PF Varejo,24,8,1366.85,App
C0490,2024-01,PF Varejo,46,16,2671.15,App
C0490,2024-02,PF Varejo,46,15,2161.15,App
C0490,2024-03,PF Varejo,46,18,3051.37,App
C0490,2024-04,PF Varejo,46,16,2079.79,App
C0490,2024-05,PF Varejo,46,14,1628.96,App
C0490,2024-06,PF Varejo,46,13,1662.34,App
C0491,2024-01,PF Alta Renda,33,33,7881.98,Internet Banking
C0491,2024-02,PF Alta Renda,33,27,15916.32,Internet Banking
C0491,2024-03,PF Alta Renda,33,21,11515.6,Internet Banking
C0491,2024-04,PF Alta Renda,33,11,3343.87,Internet Banking
C0491,2024-05,PF Alta Renda,33,2,815.24,Internet Banking
C0491,2024-06,PF Alta Renda,33,2,940.62,Internet Banking
C0492,2024-01,PF Varejo,45,11,1415.54,App
C0492,2024-02,PF Varejo,45,11,1313.29,App
C0492,2024-03,PF Varejo,45,9,1120.46,App
C0492,2024-04,PF Varejo,45,11,1740.76,App
C0492,2024-05,PF Varejo,45,11,1577.84,App
C0492,2024-06,PF Varejo,45,11,1944.72,App
C0493,2024-01,PF Alta Renda,19,27,13213.59,App
C0493,2024-02,PF Alta Renda,19,38,16917.86,App
C0493,2024-03,PF Alta Renda,19,27,9489.94,App
C0493,2024-04,PF Alta Renda,19,36,12516.03,App
C0493,2024-05,PF Alta Renda,19,37,19567.02,App
C0493,2024-06,PF Alta Renda,19,29,17089.74,App
C0494,2024-01,PF Varejo,36,9,862.7,App
C0494,2024-02,PF Varejo,36,10,1479.23,App
C0494,2024-03,PF Varejo,36,7,911.1,App
C0494,2024-04,PF Varejo,36,3,429.58,App
C0494,2024-05,PF Varejo,36,0,0.0,App
C0494,2024-06,PF Varejo,36,0,0.0,App
C0495,2024-01,PF Alta Renda,41,18,4708.99,App
C0495,2024-02,PF Alta Renda,41,15,5343.1,App
C0495,2024-03,PF Alta Renda,41,17,4115.95,App
C0495,2024-04,PF Alta Renda,41,16,8414.31,App
C0495,2024-05,PF Alta Renda,41,19,10390.07,App
C0495,2024-06,PF Alta Renda,41,19,5191.53,App
C0496,2024-01,PF Varejo,42,10,1108.79,App
C0496,2024-02,PF Varejo,42,13,1381.22,App
C0496,2024-03,PF Varejo,42,11,1640.87,App
C0496,2024-04,PF Varejo,42,11,881.22,App
C0496,2024-05,PF Varejo,42,9,766.47,App
C0496,2024-06,PF Varejo,42,13,1975.03,App
C0497,2024-01,PF Varejo,49,9,1209.46,App
C0497,2024-02,PF Varejo,49,8,1113.58,App
C0497,2024-03,PF Varejo,49,11,1673.44,App
C0497,2024-04,PF Varejo,49,7,745.45,App
C0497,2024-05,PF Varejo,49,10,826.08,App
C0497,2024-06,PF Varejo,49,9,1189.42,App
C0498,2024-01,PF Varejo,62,13,1402.18,App
C0498,2024-02,PF Varejo,62,8,1131.06,App
C0498,2024-03,PF Varejo,62,8,962.42,App
C0498,2024-04,PF Varejo,62,11,1776.7,App
C0498,2024-05,PF Varejo,62,12,1069.59,App
C0498,2024-06,PF Varejo,62,9,1431.79,App
C0499,2024-01,PF Varejo,44,7,795.82,Internet Banking
C0499,2024-02,PF Varejo,44,8,1095.38,Internet Banking
C0499,2024-03,PF Varejo,44,8,970.15,Internet Banking
C0499,2024-04,PF Varejo,44,8,901.55,Internet Banking
C0499,2024-05,PF Varejo,44,8,473.17,Internet Banking
C0499,2024-06,PF Varejo,44,9,920.48,Internet Banking
C0500,2024-01,PF Varejo,65,17,1820.64,Internet Banking
C0500,2024-02,PF Varejo,65,18,1847.86,Internet Banking
C0500,2024-03,PF Varejo,65,15,2421.26,Internet Banking
C0500,2024-04,PF Varejo,65,19,1634.84,Internet Banking
C0500,2024-05,PF Varejo,65,19,2114.06,Internet Banking
C0500,2024-06,PF Varejo,65,17,1432.95,Internet Banking
